LTKBID,compound,node_id,node_type,generation,precursor_smiles,mechanism,enzyme,state_window,smiles,formal_charge,reactive_alert_count,reactive_alerts,selection_score,status,error,total_energy_Eh,gsolv_Eh,homo_lumo_gap_eV,polarizability_au,vip_eV,vea_eV,vomega_eV,fukui_plus_max,fukui_plus_min,fukui_plus_absmax,fukui_minus_max,fukui_minus_min,fukui_minus_absmax,fukui_rad_max,fukui_rad_min,fukui_rad_absmax,chem_potential_eV,hardness_eV,fundamental_gap_eV,electrophilicity_eV,local_electrophilicity_proxy_eV,property_returncodes,homo_eV,lumo_eV,dipole_au,charge_min,charge_max,charge_absmax,charge_std
DMAP_ISOXSUPRINE,Isoxsuprine,DMAP_ISOXSUPRINE__R3M2,metabolite,2,CC(C=O)NC(C)C(O)c1ccc(O)cc1,Terminal desaturation,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",metabolite,C=C(C=O)NC(C)C(O)c1ccc(O)cc1,0,2,aldehyde;michael_acceptor,8.0,ok,,-48.420691961929,-0.02333700256,1.869239983181,156.691536,5.8196,2.0124,,0.228,-0.013,0.228,0.091,-0.014,0.091,0.131,-0.014,0.131,-3.916,1.9036,3.8072,4.027909224627023,0.9183633032149612,0;0,-10.1273,-8.0229,2.529756633206116,-0.5028978,0.37372991,0.5028978,0.1903364045173045
DMAP_MECAMYLAMINE,Mecamylamine,DMAP_MECAMYLAMINE__R3M0,metabolite,1,CNC1(C)C2CCC(C2)C1(C)C,Hydroxylation of alicyclic secondary carbon,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",metabolite,CNC1(C)C2CC(CC2O)C1(C)C,0,0,,3.0,ok,,-41.27242089751,-0.009260165122,9.229494745831,136.466925,5.623,-5.6552,,0.099,-0.023,0.099,0.186,-0.062,0.186,0.142,-0.041,0.142,0.0160999999999997,5.6391,11.2782,2.2983277473355053e-05,2.2753444698621503e-06,0;0,-9.4857,0.258,1.127964582799679,-0.51379526,0.34176772,0.51379526,0.1311232287471862
DMAP_MECAMYLAMINE,Mecamylamine,DMAP_MECAMYLAMINE__R3M1,metabolite,1,CNC1(C)C2CCC(C2)C1(C)C,Hydroxylation of alicyclic secondary carbon,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",metabolite,CNC1(C)C2CC(O)C(C2)C1(C)C,0,0,,3.0,ok,,-41.272686355838,-0.009902655789,9.216919077284,136.493886,5.6029,-5.6555,,0.089,-0.023,0.089,0.183,-0.061,0.183,0.136,-0.039,0.136,0.0262999999999999,5.6292,11.2584,6.143768208626444e-05,5.467953705677535e-06,0;0,-9.4403,0.2927,1.040623062959592,-0.51676532,0.34664904,0.51676532,0.1313599821190645
DMAP_MIDODRINE,Midodrine,DMAP_MIDODRINE__R3M0,metabolite,1,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,COC1=CC(C(O)CNC(=O)CN)=C(OC)C2OC12,0,1,epoxide,7.0,ok,,-61.012502616576,-0.025559497997,3.154729813183,171.503767,5.5008,0.9059,,0.082,-0.023,0.082,0.097,-0.03,0.097,0.079,-0.027,0.079,-3.20335,2.29745,4.5949,2.2332262339768003,0.1831245511860976,0;0,-9.7377,-6.5013,2.3409101038221447,-0.53906253,0.34250925,0.53906253,0.19884490776139
DMAP_MIDODRINE,Midodrine,DMAP_MIDODRINE__R3M1,metabolite,1,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,Oxidation of secondary alcohol to ketone,"CYP1A2
CYP2C9
CYP2C19",metabolite,COc1ccc(OC)c(C(=O)CNC(=O)CN)c1,0,0,,3.0,ok,,-55.957762572467,-0.026840971293,2.495056716716,167.991399,5.8025,2.0162,,0.173,-0.023,0.173,0.081,-0.024,0.081,0.106,-0.023,0.106,-3.90935,1.89315,3.7863,4.036398970630958,0.6982970219191557,0;0,-10.2413,-7.7181,3.2379311183960087,-0.54077259,0.27250268,0.54077259,0.1888581032429777
DMAP_MIDODRINE,Midodrine,DMAP_MIDODRINE__R3M2,metabolite,2,COc1ccc(OC)c(C(=O)CNC(=O)CN)c1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,COC1=CC(C(=O)CNC(=O)CN)=C(OC)C2OC12,0,2,epoxide;michael_acceptor,9.0,ok,,-59.97182618726,-0.025342280151,2.367641368349,168.421035,5.7671,2.0184,,0.163,-0.031,0.163,0.089,-0.026,0.089,0.103,-0.027,0.103,-3.89275,1.87435,3.7487,4.042335359591326,0.6589006636133862,0;0,-10.1155,-7.7553,3.455498057457125,-0.53621468,0.27351744,0.53621468,0.1939866816520415
DMAP_MILNACIPRAN,Milnacipran,DMAP_MILNACIPRAN__R3M0,metabolite,1,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CCN(CC)C(=O)C1(C2=CC=CC3OC23)CC1CN,0,1,epoxide,7.0,ok,,-57.265074717007,-0.020991984875,2.768548235315,187.060394,5.8507,1.4477,,0.096,-0.012,0.096,0.119,-0.031,0.119,0.074,-0.02,0.074,-3.6492,2.2015,4.403,3.0244516556893037,0.2903473589461731,0;0,-10.0028,-7.1343,2.6005740817251053,-0.54050858,0.26185412,0.54050858,0.1428458898639545
DMAP_TIZANIDINE,Tizanidine,DMAP_TIZANIDINE__R3M0,metabolite,1,Clc1ccc2nsnc2c1NC1=NCCN1,Aromatic hydroxylation of fused benzene ring,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,Oc1cc2nsnc2c(NC2=NCCN2)c1Cl,0,0,,3.0,ok,,-49.852805641749,-0.022672939789,1.152706569761,166.33986,5.6951,2.901,,0.352,-0.009,0.352,0.137,-0.037,0.137,0.218,-0.023,0.218,-4.29805,1.39705,2.7941000000000003,6.611514907304677,2.3272532473712464,0;0,-9.9765,-8.3861,2.178816832767569,-0.40825763,0.38053188,0.40825763,0.2083376109601534
DMAP_TIZANIDINE,Tizanidine,DMAP_TIZANIDINE__R3M1,metabolite,1,Clc1ccc2nsnc2c1NC1=NCCN1,Hydroxylation of heteroalicyclic secondary carbon,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",metabolite,OC1CNC(Nc2c(Cl)ccc3nsnc23)=N1,0,0,,3.0,ok,,-49.850769495374,-0.023010704601,1.456793112144,166.406034,5.9769,2.9902,,0.36,-0.005,0.36,0.123,-0.025,0.123,0.228,-0.015,0.228,-4.48355,1.4933499999999995,2.9866999999999995,6.730579101516725,2.423008476546021,0;0,-10.2528,-8.478,1.0004931754654982,-0.50916931,0.40654369,0.50916931,0.2228725217446928
LT00003,Mercaptopurine,LT00003__R3M0,metabolite,1,Sc1ncnc2nc[nH]c12,Thiol glucuronidation,EC 2.4.1.17,metabolite,O=C(O)C1OC(Sc2ncnc3nc[nH]c23)C(O)C(O)C1O,0,0,,1.0,ok,,-69.083710256231,-0.05201738318,2.401725819748,190.551035,6.3402,2.5031,,0.15,-0.007,0.15,0.274,-0.023,0.274,0.212,-0.014,0.212,-4.42165,1.91855,3.8371,5.095251289385212,0.7642876934077818,0;0,-10.4978,-8.0961,3.506643992498618,-0.49607386,0.44838682,0.49607386,0.2679851118706031
LT00003,Mercaptopurine,LT00003__R3M1,metabolite,1,Sc1ncnc2nc[nH]c12,S-Methylation of thiopurine,EC 2.1.1.67,metabolite,CSc1ncnc2nc[nH]c12,0,0,,1.0,ok,,-30.872413409474,-0.020166992773,2.600684682089,111.494099,6.1716,2.0404,,0.183,-0.032,0.183,0.339,-0.057,0.339,0.261,-0.045,0.261,-4.106,2.0656,4.1312,4.080953718048025,0.7468145304027884,0;0,-10.3323,-7.673,2.519134015928268,-0.30311771,0.24810583,0.30311771,0.1670983116653655
LT00004,Acetaminophen,LT00004__R3M0,metabolite,1,CC(=O)Nc1ccc(O)cc1,Oxidation of p-substituted anilide,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP2E1
CYP3A4",metabolite,CC(=O)N=C1C=CC(=O)C=C1,0,1,michael_acceptor,6.0,ok,,-31.694348659364,-0.015217692972,1.210470077463,100.876846,6.8063,4.0027,,0.164,-0.013,0.164,0.145,-0.011,0.145,0.144,-0.012,0.144,-5.4045000000000005,1.4018000000000002,2.8036000000000003,10.41825518975603,1.708593851119989,0;0,-11.0223,-9.6652,1.6838815536737446,-0.49028634,0.3052391,0.49028634,0.1981322646785766
LT00004,Acetaminophen,LT00004__R3M1,metabolite,1,CC(=O)Nc1ccc(O)cc1,N-Hydroxylation of secondary arylamide,CYP1A2,metabolite,CC(=O)N(O)c1ccc(O)cc1,0,1,hydroxylamine,6.0,ok,,-36.814027209952,-0.026110764095,3.523331830824,110.818867,6.0797,0.8905,,0.123,-0.03,0.123,0.105,-0.019,0.105,0.105,-0.025,0.105,-3.4851,2.5946,5.1892,2.340615511061436,0.2878957078605566,0;0,-10.2153,-6.466,1.7338471979065868,-0.51778022,0.39498808,0.51778022,0.2293991168271355
LT00004,Acetaminophen,LT00004__R3M2,metabolite,2,CC(=O)N=C1C=CC(=O)C=C1,Epoxidation of alkene,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CC(=O)N=C1C=CC(=O)C2OC12,0,2,epoxide;michael_acceptor,9.0,ok,,-35.76456803017,-0.016339390331,1.790762607541,101.435677,7.1018,3.7296,,0.162,-0.013,0.162,0.167,-0.01,0.167,0.137,-0.011,0.137,-5.4157,1.6861,3.3722,8.697528761639287,1.4089996593855645,0;0,-11.2084,-9.4176,1.7228311503591884,-0.47867914,0.30438242,0.47867914,0.2048598568961004
LT00006,Azathioprine,LT00006__R3M0,metabolite,1,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,S-Oxidation of diarylthioether to sulfoxide,"CYP1A2
CYP2B6
CYP2D6
CYP3A4",metabolite,Cn1cnc([N+](=O)[O-])c1[S+]([O-])c1ncnc2[nH]cnc12,0,1,nitroso,7.0,ok,,-58.702387211588,-0.046008798401,1.482562927021,175.350455,6.4042,3.5974,,0.148,-0.022,0.148,0.215,-0.02,0.215,0.166,-0.02,0.166,-5.0008,1.4034000000000002,2.8068000000000004,8.9097907367821,1.3186490290437507,0;0,-10.6392,-9.1566,4.357633665535139,-0.5731306,0.53499469,0.5731306,0.2603462486227608
LT00006,Azathioprine,LT00006__R3M1,metabolite,2,Cn1cnc([N+](=O)[O-])c1[S+]([O-])c1ncnc2[nH]cnc12,S-Oxidation of sulfoxide to sulfone,"CYP2C9
CYP3A4",metabolite,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)c1ncnc2[nH]cnc12,0,1,nitroso,6.0,ok,,-62.768945098996,-0.06248905637,1.504452555035,180.579644,6.7824,3.7121,,0.153,-0.021,0.153,0.15,-0.015,0.15,0.096,-0.018,0.096,-5.24725,1.53515,3.0703,8.967733629449892,1.3720632453058337,0;0,-10.8856,-9.3812,5.606774771356199,-0.61053744,1.06422197,1.06422197,0.3329433182971291
LT00009,Chlorpheniramine maleate,LT00009__R3M0,metabolite,1,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CN(C)CCC(C1=CC=C(Cl)C2OC12)c1ccccn1,0,1,epoxide,7.0,ok,,-58.376585532602,-0.008761621836,2.197221050731,205.864281,5.411,1.7937,,0.086,-0.007,0.086,0.188,-0.054,0.188,0.096,-0.029,0.096,-3.60235,1.80865,3.6172999999999993,3.587461787106406,0.3085217136911509,0;0,-9.4579,-7.2607,1.5642787517305623,-0.34912238,0.10817514,0.34912238,0.0964412668904788
LT00009,Chlorpheniramine maleate,LT00009__R3M1,metabolite,1,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,N-Dealkylation of acyclic tertiary amine,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,O=CCC(c1ccc(Cl)cc1)c1ccccn1,0,1,aldehyde,6.0,ok,,-47.606956611962,-0.010401421301,2.669430660101,174.027572,6.0768,1.7617,,0.134,-0.016,0.134,0.14,-0.001,0.14,0.106,-0.007,0.106,-3.91925,2.15755,4.3151,3.559713694352391,0.4770016350432204,0;0,-10.1748,-7.321,1.806238367503776,-0.39561219,0.22983628,0.39561219,0.1207772362123074
LT00009,Chlorpheniramine maleate,LT00009__R3M2,metabolite,2,O=CCC(c1ccc(Cl)cc1)c1ccccn1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,O=CCC(C1=CC=C(Cl)C2OC12)c1ccccn1,0,2,epoxide;aldehyde,9.0,ok,,-51.645362369139,-0.011729653602,2.777018999649,174.483674,6.0561,2.1455,,0.102,-0.012,0.102,0.129,-0.005,0.129,0.09,-0.005,0.09,-4.1008,1.9553,3.9106,4.3002507645885535,0.4386255779880324,0;0,-10.2625,-7.4855,2.5600507639614616,-0.3907795,0.22962275,0.3907795,0.1343533914959767
LT00011,Clofibrate,LT00011__R3M0,metabolite,1,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C2OC12,0,1,epoxide,7.0,ok,,-54.149886665793,-0.014453847101,3.274984198254,160.758543,6.4176,1.7441,,0.102,-0.017,0.102,0.192,-0.016,0.192,0.147,-0.017,0.147,-4.08085,2.3367500000000003,4.673500000000001,3.5633543858992187,0.3634621473617203,0;0,-10.6331,-7.3581,1.6913567287951934,-0.45339211,0.36022432,0.45339211,0.162751120223678
LT00011,Clofibrate,LT00011__R3M1,metabolite,1,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,Hydroxylation of terminal methyl,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCO,0,0,,3.0,ok,,-54.177111583955,-0.018009973077,3.21775920064,165.072751,6.2246,1.2085,,0.137,-0.018,0.137,0.189,-0.013,0.189,0.117,-0.015,0.117,-3.71655,2.50805,5.0161,2.753681924702457,0.3772544236842367,0;0,-10.4712,-6.898,2.0804592653800844,-0.49731696,0.35904967,0.49731696,0.1844089246925759
LT00011,Clofibrate,LT00011__R3M2,metabolite,2,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCO,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CC(C)(OC1=CC=C(Cl)C2OC12)C(=O)OCCO,0,1,epoxide,6.0,ok,,-58.217919669895,-0.020987029345,3.184426978202,165.567642,6.21,1.735,,0.1,-0.018,0.1,0.178,-0.012,0.178,0.134,-0.014,0.134,-3.9725,2.2375,4.475,3.526425977653632,0.3526425977653632,0;0,-10.4273,-7.2429,1.4478233919437804,-0.49965887,0.36506388,0.49965887,0.1913392168875413
LT00013,Cyclophosphamide,LT00013__R3M1,metabolite,2,O=CCCl,Hydroxylation of carbon adjacent to halogen,CYP2E1,metabolite,O=CC(O)Cl,0,1,aldehyde,5.0,ok,,-18.467477180332,-0.011233598827,3.432268345297,47.411327,7.4714,2.2385,,0.274,0.009,0.274,0.295,0.009,0.295,0.262,0.009,0.262,-4.8549500000000005,2.61645,5.2329,4.504297713027194,1.234177573369451,0;0,-11.6154,-8.1831,0.6519139566442511,-0.40639661,0.39943301,0.40639661,0.2719284977351846
LT00015,Dopamine hydrochloride,LT00015__R3M0,metabolite,1,NCCc1ccc(O)c(O)c1,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",metabolite,NCC(O)c1ccc(O)c(O)c1,0,0,,3.0,ok,,-37.864152963432,-0.027197733176,3.859839164792,113.750189,5.7009,0.235,,0.109,-0.006,0.109,0.121,-0.019,0.121,0.079,-0.013,0.079,-2.96795,2.73295,5.4659,1.6115785511077774,0.1756620620707477,0;0,-9.9029,-6.0431,1.6547677137270491,-0.50982249,0.3768827,0.50982249,0.2421474751003135
LT00015,Dopamine hydrochloride,LT00015__R3M1,metabolite,1,NCCc1ccc(O)c(O)c1,3-OH-Sulfonation of phenolic compound,EC 2.8.2.1,metabolite,NCCc1ccc(O)c(OS(=O)(=O)O)c1,0,0,,2.0,ok,,-49.292823408911,-0.04310786513,3.160064484389,144.777675,5.9935,0.6926,,0.103,-0.015,0.103,0.162,-0.036,0.162,0.089,-0.021,0.089,-3.34305,2.65045,5.3009,2.1083180785338334,0.2171567620889848,0;0,-9.8691,-6.4874,3.9948909570100937,-0.72368003,1.73684134,1.73684134,0.460262390439129
LT00016,Estradiol valerate,LT00016__R3M0,metabolite,1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Hydroxylation of methyl carbon adjacent to aliphatic ring,"CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",metabolite,OC[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,0,,3.0,ok,,-63.04697593771,-0.023291709375,4.06014129906,205.454166,5.8357,0.0009,,0.11,-0.022,0.11,0.076,-0.013,0.076,0.082,-0.018,0.082,-2.9183,2.9174,5.8348,1.4596001388222388,0.1605560152704462,0;0,-10.0522,-5.8493,1.607949511650606,-0.51160057,0.36795854,0.51160057,0.1657196625892133
LT00016,Estradiol valerate,LT00016__R3M1,metabolite,1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,16-Hydroxylation of sterol,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC(O)[C@@H]2O,0,0,,3.0,ok,,-63.050197775067,-0.02369560626,4.049672496373,205.358077,5.8345,0.0114,,0.112,-0.022,0.112,0.076,-0.013,0.076,0.083,-0.018,0.083,-2.92295,2.91155,5.8231,1.467197318009308,0.1643260996170424,0;0,-10.0523,-5.8595,0.2136326363656176,-0.51195311,0.36805851,0.51195311,0.166379819918145
LT00016,Estradiol valerate,LT00016__R3M2,metabolite,2,OC[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Oxidation of primary alcohol to aldehyde,"CYP1A2
CYP2E1
CYP3A4",metabolite,O=C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,1,aldehyde,5.0,ok,,-62.013336645522,-0.022676997859,2.791334677081,202.40574,5.884,1.116,,0.216,-0.012,0.216,0.079,-0.014,0.079,0.142,-0.012,0.142,-3.5,2.3840000000000003,4.768000000000001,2.569211409395973,0.5549496644295301,0;0,-10.0863,-7.295,2.0985570577793813,-0.51625045,0.36875969,0.51625045,0.1575902278437077
LT00018,Fluoxetine hydrochloride,LT00018__R3M0,metabolite,1,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,N-Dealkylation of acyclic secondary amine,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",metabolite,O=CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0,1,aldehyde,6.0,ok,,-63.196098950801,-0.012404099657,3.245084589003,186.315214,6.4018,1.6682,,0.161,-0.02,0.161,0.088,-0.001,0.088,0.118,-0.006,0.118,-4.035,2.3668,4.7336,3.439501647794491,0.553759765294913,0;0,-10.7827,-7.505,3.770635703366628,-0.38377974,0.49592097,0.49592097,0.1535795268437154
LT00018,Fluoxetine hydrochloride,LT00018__R3M1,metabolite,1,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,O-Dealkylation,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CNCCC(=O)c1ccccc1,0,0,,3.0,ok,,-35.000078850398,-0.011423044372,1.988560522862,124.925483,5.9483,2.0299,,0.185,-0.022,0.185,0.215,-0.071,0.215,0.13,-0.038,0.13,-3.9891,1.9592,3.9184,4.061075645671703,0.751298994449265,0;0,-9.7665,-7.7663,1.6952910314906928,-0.44475629,0.23476238,0.44475629,0.1283999245846963
LT00018,Fluoxetine hydrochloride,LT00018__R3M2,metabolite,2,CNCCC(=O)c1ccccc1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CNCCC(=O)C1=CC=CC2OC12,0,2,epoxide;michael_acceptor,9.0,ok,,-39.036208178508,-0.014529284459,1.528491706724,125.265012,5.9722,2.5743,,0.159,-0.02,0.159,0.21,-0.068,0.21,0.115,-0.038,0.115,-4.27325,1.69895,3.3979,5.374103288060273,0.8544824228015835,0;0,-9.785,-8.2565,2.087147579962433,-0.44933138,0.23273809,0.44933138,0.1489526221985568
LT00018,Fluoxetine hydrochloride,LT00018__R3M3,metabolite,2,O=CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,O=CCC(Oc1ccc(C(F)(F)F)cc1)C1=CC=CC2OC12,0,2,epoxide;aldehyde,9.0,ok,,-67.240471719084,-0.014592793462,3.083147074496,186.664941,6.372,1.988,,0.137,-0.016,0.137,0.075,-0.003,0.075,0.102,-0.005,0.102,-4.18,2.192,4.384,3.985492700729926,0.5460124999999999,0;0,-10.7125,-7.6293,2.0800658351105343,-0.38594279,0.49625576,0.49625576,0.1658492818973228
LT00020,Gemfibrozil,LT00020__R3M0,metabolite,1,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CC1=CC(OCCCC(C)(C)C(=O)O)=C(C)C2OC12,0,1,epoxide,7.0,ok,,-59.613706252699,-0.022953675535,3.484462262662,183.195708,5.9944,1.1965,,0.098,-0.028,0.098,0.084,-0.034,0.084,0.081,-0.031,0.081,-3.59545,2.39895,4.7979,2.6943580946872583,0.2640470932793513,0;0,-10.1816,-6.6972,1.540672935557566,-0.49343676,0.41306308,0.49343676,0.1671084049871581
LT00020,Gemfibrozil,LT00020__R3M1,metabolite,1,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,O-Dealkylation,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CC(C)(CCC=O)C(=O)O,0,1,aldehyde,6.0,ok,,-33.315675976193,-0.019962319662,3.685043875564,94.160496,6.7926,1.2713,,0.206,-0.024,0.206,0.152,-0.025,0.152,0.179,-0.021,0.179,-4.03195,2.76065,5.5213,2.9443465854961697,0.6065353966122109,0;0,-11.0786,-7.2423,2.2429459667042093,-0.49227677,0.41419583,0.49227677,0.2141040164012258
LT00022,Indomethacin,LT00022__R3M0,metabolite,1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C1=CC=C(Cl)C2OC12,0,2,epoxide;michael_acceptor,10.0,ok,,-76.681307423658,-0.026996232067,1.997900359006,240.091658,5.8565,2.6711,,0.12,-0.016,0.12,0.085,-0.028,0.085,0.083,-0.018,0.083,-4.2638,1.5926999999999998,3.1854,5.70728650718905,0.6848743808626859,0;0,-10.1622,-8.1642,1.4344467627790822,-0.48107348,0.41815483,0.48107348,0.1833505115582203
LT00022,Indomethacin,LT00022__R3M1,metabolite,1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",metabolite,COc1ccc2c(c1)c(C(O)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,0,,3.0,ok,,-76.696385770111,-0.029511267126,2.308607728852,244.437729,5.9491,2.3417,,0.137,-0.02,0.137,0.094,-0.031,0.094,0.091,-0.02,0.091,-4.1454,1.8037,3.6074,4.763636181183123,0.6526181568220879,0;0,-10.239,-7.8025,1.4836255464728247,-0.48860035,0.43380663,0.48860035,0.1964731617325887
LT00022,Indomethacin,LT00022__R3M2,metabolite,2,COc1ccc2c(c1)c(C(O)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,COc1ccc2c(c1)c(C(O)C(=O)O)c(C)n2C(=O)C1=CC=C(Cl)C2OC12,0,2,epoxide;michael_acceptor,9.0,ok,,-80.743825922495,-0.030959398564,1.997236565097,245.008546,5.9288,2.7621,,0.122,-0.016,0.122,0.092,-0.03,0.092,0.083,-0.017,0.083,-4.34545,1.5833499999999998,3.1667,5.962969559004641,0.7274822861985661,0;0,-10.2441,-8.2468,1.4073000741801365,-0.48643864,0.43481973,0.48643864,0.2011430695444848
LT00023,Ketoprofen,LT00023__R3M0,metabolite,1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CC(C(=O)O)C1=CC(C(=O)c2ccccc2)=CC2OC12,0,2,epoxide;michael_acceptor,10.0,ok,,-57.631567338916,-0.025480970366,2.731897962327,184.806504,6.5308,2.492,,0.157,-0.01,0.157,0.114,-0.017,0.114,0.136,-0.013,0.136,-4.5114,2.0194,4.0388,5.039301267703278,0.7911702990294147,0;0,-10.8323,-8.1004,1.7633544681228326,-0.48431599,0.42469253,0.48431599,0.1862701533455014
LT00023,Ketoprofen,LT00023__R3M1,metabolite,1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CC(C(=O)O)c1cccc(C(=O)C2=CC=CC3OC23)c1,0,2,epoxide;michael_acceptor,10.0,ok,,-57.635599980123,-0.026886042825,2.539103700687,184.757098,6.6067,2.7609,,0.155,-0.005,0.155,0.118,-0.013,0.118,0.136,-0.009,0.136,-4.6838,1.9229,3.8458,5.704400239222008,0.8841820370794112,0;0,-10.8805,-8.3414,1.4151686795711351,-0.48412838,0.4188107,0.48412838,0.1869017090425077
